SISTEMA,TARIFA,CIA,MES,FEE,P1.,P2.,P3.,P4.,P5,P6.
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,19.5,0,0,0,0.288482,0.257714,0.255191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,21.5,0,0,0,0.290482,0.259714,0.257191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,23.5,0,0,0,0.292482,0.261714,0.259191
PENINSULA,3.0TD,FACTOR,2022-04-01 00:00:00,25.5,0,0,0,0.294482,0.263714,0.261191
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,4,0,0.413068,0.370298,0,0,0.346768
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,6,0,0.415068,0.372298,0,0,0.348768
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,7.5,0,0.416568,0.373798,0,0,0.350268
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,8.5,0,0.417568,0.374798,0,0,0.351268
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,9.5,0,0.418568,0.375798,0,0,0.352268
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,11.5,0,0.420568,0.377798,0,0,0.354268
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,13.5,0,0.422568,0.379798,0,0,0.35626800000000003
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,15.5,0,0.424568,0.381798,0,0,0.35826800000000003
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,17.5,0,0.426568,0.38379800000000003,0,0,0.36026800000000003
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,19.5,0,0.428568,0.38579800000000003,0,0,0.36226800000000003
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,21.5,0,0.430568,0.38779800000000003,0,0,0.36426800000000004
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,23.5,0,0.432568,0.38979800000000003,0,0,0.36626800000000004
PENINSULA,3.0TD,FACTOR,2022-03-01 00:00:00,25.5,0,0.434568,0.39179800000000004,0,0,0.36826800000000004
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,4,0.317308,0.282093,0,0,0,0.251655
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,6,0.319308,0.284093,0,0,0,0.253655
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,7.5,0.320808,0.285593,0,0,0,0.255155
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,8.5,0.321808,0.286593,0,0,0,0.256155
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,9.5,0.322808,0.287593,0,0,0,0.257155
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,11.5,0.324808,0.289593,0,0,0,0.259155
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,13.5,0.326808,0.291593,0,0,0,0.261155
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,15.5,0.328808,0.293593,0,0,0,0.26315500000000003
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,17.5,0.330808,0.295593,0,0,0,0.26515500000000003
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,19.5,0.332808,0.297593,0,0,0,0.26715500000000003
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,21.5,0.334808,0.299593,0,0,0,0.26915500000000003
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,23.5,0.336808,0.301593,0,0,0,0.27115500000000003
PENINSULA,3.0TD,FACTOR,2022-02-01 00:00:00,25.5,0.338808,0.303593,0,0,0,0.27315500000000004
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,4,0.325583,0.295728,0,0,0,0.249875
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,6,0.327583,0.297728,0,0,0,0.251875
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,7.5,0.329083,0.299228,0,0,0,0.253375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,8.5,0.330083,0.300228,0,0,0,0.254375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,9.5,0.331083,0.301228,0,0,0,0.255375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,11.5,0.333083,0.303228,0,0,0,0.257375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,13.5,0.335083,0.305228,0,0,0,0.259375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,15.5,0.337083,0.307228,0,0,0,0.261375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,17.5,0.339083,0.309228,0,0,0,0.263375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,19.5,0.341083,0.311228,0,0,0,0.265375
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,21.5,0.343083,0.313228,0,0,0,0.26737500000000003
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,23.5,0.34508300000000003,0.315228,0,0,0,0.26937500000000003
PENINSULA,3.0TD,FACTOR,2022-01-01 00:00:00,25.5,0.34708300000000003,0.317228,0,0,0,0.27137500000000003
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 10 MARE ZEN 2 ,0,0.16057906406630226,0.13893024998717807,0,0,0.10175338814520953
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 15 MARE ZEN 1 ,0,0.16557906406630227,0.14393024998717807,0,0,0.10675338814520952
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 20 MARE PLUS 3 ,0,0.17057906406630224,0.14893024998717808,0,0,0.11175338814520952
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 25 MARE PLUS 2 ,0,0.17557906406630225,0.15393024998717808,0,0,0.11675338814520952
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 30 MARE PLUS 1 ,0,0.18057906406630225,0.15893024998717808,0,0,0.12175338814520953
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 4 MARE KIT 2 ,0,0.15457906406630226,0.13293024998717806,0,0,0.09575338814520952
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 6 MARE KIT 1 ,0,0.15657906406630226,0.13493024998717806,0,0,0.09775338814520952
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00, 8 MARE ZEN 3 ,0,0.15857906406630226,0.13693024998717807,0,0,0.09975338814520952
PENINSULA,3.0TD,IGNIS,2023-11-01 00:00:00,"2,5 MARE KIT 3",0,0.15307906406630226,0.1314302499871781,0,0,0.09425338814520952
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 10 MARE ZEN 2 ,0,0,0,0.16075358547848534,0.14255829975493944,0.13865978383450558
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 15 MARE ZEN 1 ,0,0,0,0.16575358547848534,0.14755829975493945,0.1436597838345056
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 20 MARE PLUS 3 ,0,0,0,0.17075358547848535,0.15255829975493945,0.1486597838345056
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 25 MARE PLUS 2 ,0,0,0,0.17575358547848535,0.15755829975493946,0.1536597838345056
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 30 MARE PLUS 1 ,0,0,0,0.18075358547848533,0.16255829975493943,0.1586597838345056
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 4 MARE KIT 2 ,0,0,0,0.15475358547848533,0.13655829975493944,0.1326597838345056
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 6 MARE KIT 1 ,0,0,0,0.15675358547848534,0.13855829975493944,0.13465978383450558
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00, 8 MARE ZEN 3 ,0,0,0,0.15875358547848534,0.14055829975493944,0.13665978383450558
PENINSULA,3.0TD,IGNIS,2023-10-01 00:00:00,"2,5 MARE KIT 3",0,0,0,0.15325358547848533,0.13505829975493944,0.1311597838345056
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 10 MARE ZEN 2 ,0,0,0.17399401216356594,0.15466412995108691,0,0.14523370966117222
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 15 MARE ZEN 1 ,0,0,0.17899401216356595,0.15966412995108692,0,0.15023370966117222
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 20 MARE PLUS 3 ,0,0,0.18399401216356592,0.16466412995108692,0,0.15523370966117223
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 25 MARE PLUS 2 ,0,0,0.18899401216356593,0.16966412995108693,0,0.16023370966117223
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 30 MARE PLUS 1 ,0,0,0.19399401216356593,0.1746641299510869,0,0.1652337096611722
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 4 MARE KIT 2 ,0,0,0.16799401216356594,0.1486641299510869,0,0.1392337096611722
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 6 MARE KIT 1 ,0,0,0.16999401216356594,0.1506641299510869,0,0.1412337096611722
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00, 8 MARE ZEN 3 ,0,0,0.17199401216356594,0.1526641299510869,0,0.14323370966117221
PENINSULA,3.0TD,IGNIS,2023-09-01 00:00:00,"2,5 MARE KIT 3",0,0,0.16649401216356594,0.1471641299510869,0,0.1377337096611722
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 10 MARE ZEN 2 ,0,0,0.1603516,0.1478215,0,0.137479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 15 MARE ZEN 1 ,0,0,0.1653516,0.1528215,0,0.142479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 20 MARE PLUS 3 ,0,0,0.1703516,0.1578215,0,0.147479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 25 MARE PLUS 2 ,0,0,0.1753516,0.1628215,0,0.152479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 30 MARE PLUS 1 ,0,0,0.1803516,0.1678215,0,0.157479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 4 MARE KIT 2 ,0,0,0.1543516,0.1418215,0,0.131479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 6 MARE KIT 1 ,0,0,0.1563516,0.1438215,0,0.133479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00, 8 MARE ZEN 3 ,0,0,0.1583516,0.1458215,0,0.135479
PENINSULA,3.0TD,IGNIS,2023-08-01 00:00:00,"2,5 MARE KIT 3",0,0,0.1528516,0.1403215,0,0.129979
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 10 MARE ZEN 2 ,0.1842272,0.1700646,0,0,0,0.1287263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 15 MARE ZEN 1 ,0.1892272,0.1750646,0,0,0,0.1337263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 20 MARE PLUS 3 ,0.1942272,0.1800646,0,0,0,0.1387263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 25 MARE PLUS 2 ,0.1992272,0.1850646,0,0,0,0.1437263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 30 MARE PLUS 1 ,0.2042272,0.1900646,0,0,0,0.1487263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 4 MARE KIT 2 ,0.1782272,0.1640646,0,0,0,0.1227263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 6 MARE KIT 1 ,0.1802272,0.1660646,0,0,0,0.1247263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00, 8 MARE ZEN 3 ,0.1822272,0.1680646,0,0,0,0.1267263
PENINSULA,3.0TD,IGNIS,2023-07-01 00:00:00,"2,5 MARE KIT 3",0.1767272,0.1625646,0,0,0,0.1212263
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 10 MARE ZEN 2 ,0,0,0.14366954502191717,0.1311149160663022,0,0.13888966025748123
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 15 MARE ZEN 1 ,0,0,0.14866954502191718,0.13911491606630222,0,0.14388966025748123
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 20 MARE PLUS 3 ,0,0,0.15366954502191718,0.14111491606630222,0,0.14488966025748126
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 25 MARE PLUS 2 ,0,0,0.15966954502191716,0.14611491606630223,0,0.15188966025748124
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 30 MARE PLUS 1 ,0,0,0.1636695450219172,0.15411491606630223,0,0.15788966025748125
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 4 MARE KIT 2 ,0,0,0.13766954502191717,0.1281149160663022,0,0.12988966025748122
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 6 MARE KIT 1 ,0,0,0.1396695450219172,0.1301149160663022,0,0.13288966025748122
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00, 8 MARE ZEN 3 ,0,0,0.1436695450219172,0.1331149160663022,0,0.13488966025748123
PENINSULA,3.0TD,IGNIS,2023-06-01 00:00:00,"2,5 MARE KIT 3",0,0,0.13916954502191717,0.1276149160663022,0,0.13038966025748122
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 10 MARE ZEN 2 ,0,0,0,0.129669545,0.11711491599999999,0.12088966000000001
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 15 MARE ZEN 1 ,0,0,0,0.134669545,0.12211491599999999,0.12588966000000001
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 20 MARE PLUS 3 ,0,0,0,0.13966954499999998,0.12711491599999997,0.13088966
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 25 MARE PLUS 2 ,0,0,0,0.14466954499999998,0.13211491599999997,0.13588966
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 30 MARE PLUS 1 ,0,0,0,0.149669545,0.13711491599999998,0.14088966
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 4 MARE KIT 2 ,0,0,0,0.12366954499999999,0.111114916,0.11488966
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 6 MARE KIT 1 ,0,0,0,0.125669545,0.113114916,0.11688966
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00, 8 MARE ZEN 3 ,0,0,0,0.127669545,0.11511491599999998,0.11888966000000001
PENINSULA,3.0TD,IGNIS,2023-05-01 00:00:00,"2,5 MARE KIT 3",0,0,0,0.12216954499999999,0.10961491599999999,0.11338966
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 10 MARE ZEN 2 ,0,0,0,0.108317887,0.091231855,0.10369192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 15 MARE ZEN 1 ,0,0,0,0.113317887,0.096231855,0.10869192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 20 MARE PLUS 3 ,0,0,0,0.118317887,0.101231855,0.11369192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 25 MARE PLUS 2 ,0,0,0,0.123317887,0.106231855,0.11869192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 30 MARE PLUS 1 ,0,0,0,0.128317887,0.111231855,0.12369192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 4 MARE KIT 2 ,0,0,0,0.102317887,0.085231855,0.09769192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 6 MARE KIT 1 ,0,0,0,0.104317887,0.087231855,0.09969192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00, 8 MARE ZEN 3 ,0,0,0,0.106317887,0.089231855,0.10169192
PENINSULA,3.0TD,IGNIS,2023-04-01 00:00:00,"2,5 MARE KIT 3",0,0,0,0.100817887,0.082731855,0.09619192
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 10 MARE ZEN 2 ,0,0.17858192,0.145092239,0,0,0.143381171
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 15 MARE ZEN 1 ,0,0.184545045,0.151004614,0,0,0.149369671
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 20 MARE PLUS 3 ,0,0.19050817,0.156916989,0,0,0.155358171
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 25 MARE PLUS 2 ,0,0.196471295,0.162829364,0,0,0.161346671
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 30 MARE PLUS 1 ,0,0.20243442,0.168741739,0,0,0.167335171
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 4 MARE KIT 2 ,0,0.17142617,0.137997389,0,0,0.136194971
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 6 MARE KIT 1 ,0,0.17381142,0.140362339,0,0,0.138590371
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00, 8 MARE ZEN 3 ,0,0.17619667,0.142727289,0,0,0.140985771
PENINSULA,3.0TD,IGNIS,2023-03-01 00:00:00,"2,5 MARE KIT 3",0,0.169637232,0.136223676,0,0,0.134398421
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 10 MARE ZEN 2 ,0.239945587,0.219863638,0,0,0,0.16968294
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 15 MARE ZEN 1 ,0.245863037,0.225826763,0,0,0,0.17567144
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 20 MARE PLUS 3 ,0.251780487,0.231789888,0,0,0,0.18165994
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 25 MARE PLUS 2 ,0.257697937,0.237753013,0,0,0,0.18764844
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 30 MARE PLUS 1 ,0.263615387,0.243716138,0,0,0,0.19363694
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 4 MARE KIT 2 ,0.232844647,0.212707888,0,0,0,0.16249674
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 6 MARE KIT 1 ,0.235211627,0.215093138,0,0,0,0.16489214
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00, 8 MARE ZEN 3 ,0.237578607,0.217478388,0,0,0,0.16728754
PENINSULA,3.0TD,IGNIS,2023-02-01 00:00:00,"2,5 MARE KIT 3",0.231069412,0.21091895,0,0,0,0.16070019
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 10 MARE ZEN 2 ,0.199435122,0.168607088,0,0,0,0.100224044
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 15 MARE ZEN 1 ,0.205352572,0.174570213,0,0,0,0.106212544
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 20 MARE PLUS 3 ,0.211270022,0.180533338,0,0,0,0.112201044
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 25 MARE PLUS 2 ,0.217187472,0.186496463,0,0,0,0.118189544
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 30 MARE PLUS 1 ,0.223104922,0.192459588,0,0,0,0.124178044
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 4 MARE KIT 2 ,0.192334182,0.161451338,0,0,0,0.093037844
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 6 MARE KIT 1 ,0.194701162,0.163836588,0,0,0,0.095433244
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00, 8 MARE ZEN 3 ,0.197068142,0.166221838,0,0,0,0.097828644
PENINSULA,3.0TD,IGNIS,2023-01-01 00:00:00,"2,5 MARE KIT 3",0.190558947,0.159662401,0,0,0,0.091241294
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 10 MARE ZEN 2 ,0.210251,0.190772,0,0,0,0.15775
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 15 MARE ZEN 1 ,0.215251,0.195772,0,0,0,0.16275
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 20 MARE PLUS 3 ,0.220251,0.200772,0,0,0,0.16775
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 25 MARE PLUS 2 ,0.225251,0.205772,0,0,0,0.17275
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 30 MARE PLUS 1 ,0.230251,0.210772,0,0,0,0.17775
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 4 MARE KIT 2 ,0.204251,0.184772,0,0,0,0.15175
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 6 MARE KIT 1 ,0.206251,0.186772,0,0,0,0.15375
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00, 8 MARE ZEN 3 ,0.208251,0.188772,0,0,0,0.15575
PENINSULA,3.0TD,IGNIS,2022-12-01 00:00:00,"2,5 MARE KIT 3",0.202751,0.183272,0,0,0,0.15025
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 10 MARE ZEN 2 ,0,0.216344,0.190926,0,0,0.163207
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 15 MARE ZEN 1 ,0,0.22134399999999999,0.195926,0,0,0.168207
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 20 MARE PLUS 3 ,0,0.226344,0.200926,0,0,0.173207
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 25 MARE PLUS 2 ,0,0.231344,0.205926,0,0,0.178207
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 30 MARE PLUS 1 ,0,0.236344,0.210926,0,0,0.183207
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 4 MARE KIT 2 ,0,0.210344,0.184926,0,0,0.15720699999999999
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 6 MARE KIT 1 ,0,0.212344,0.186926,0,0,0.159207
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00, 8 MARE ZEN 3 ,0,0.214344,0.188926,0,0,0.161207
PENINSULA,3.0TD,IGNIS,2022-11-01 00:00:00,"2,5 MARE KIT 3",0,0.208844,0.183426,0,0,0.155707
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 10 MARE ZEN 2 ,0,0,0,0.214748,0.183264,0.171954
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 15 MARE ZEN 1 ,0,0,0,0.219748,0.188264,0.176954
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 20 MARE PLUS 3 ,0,0,0,0.224748,0.193264,0.181954
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 25 MARE PLUS 2 ,0,0,0,0.229748,0.198264,0.186954
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 30 MARE PLUS 1 ,0,0,0,0.234748,0.203264,0.19195399999999999
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 4 MARE KIT 2 ,0,0,0,0.208748,0.177264,0.165954
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 6 MARE KIT 1 ,0,0,0,0.210748,0.179264,0.167954
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00, 8 MARE ZEN 3 ,0,0,0,0.212748,0.181264,0.169954
PENINSULA,3.0TD,IGNIS,2022-10-01 00:00:00,"2,5 MARE KIT 3",0,0,0,0.207248,0.175764,0.164454
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 10 MARE ZEN 2 ,0,0,0.231749,0.19872599999999999,0,0.183824
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 15 MARE ZEN 1 ,0,0,0.236749,0.203726,0,0.188824
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 20 MARE PLUS 3 ,0,0,0.241749,0.208726,0,0.193824
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 25 MARE PLUS 2 ,0,0,0.246749,0.213726,0,0.198824
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 30 MARE PLUS 1 ,0,0,0.251749,0.218726,0,0.203824
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 4 MARE KIT 2 ,0,0,0.225749,0.192726,0,0.177824
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 6 MARE KIT 1 ,0,0,0.227749,0.194726,0,0.179824
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00, 8 MARE ZEN 3 ,0,0,0.229749,0.196726,0,0.18182399999999999
PENINSULA,3.0TD,IGNIS,2022-09-01 00:00:00,"2,5 MARE KIT 3",0,0,0.224249,0.191226,0,0.176324
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 10 MARE ZEN 2 ,0,0,0.230814,0.219908,0,0.209764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 15 MARE ZEN 1 ,0,0,0.235814,0.224908,0,0.214764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 20 MARE PLUS 3 ,0,0,0.240814,0.229908,0,0.219764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 25 MARE PLUS 2 ,0,0,0.245814,0.234908,0,0.224764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 30 MARE PLUS 1 ,0,0,0.250814,0.239908,0,0.229764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 4 MARE KIT 2 ,0,0,0.22481399999999999,0.213908,0,0.203764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 6 MARE KIT 1 ,0,0,0.226814,0.215908,0,0.205764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00, 8 MARE ZEN 3 ,0,0,0.228814,0.217908,0,0.207764
PENINSULA,3.0TD,IGNIS,2022-08-01 00:00:00,"2,5 MARE KIT 3",0,0,0.22331399999999998,0.21240799999999999,0,0.202264
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 10 MARE ZEN 2 ,0.247954,0.235059,0,0,0,0.190136
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 15 MARE ZEN 1 ,0.252954,0.240059,0,0,0,0.195136
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 20 MARE PLUS 3 ,0.257954,0.245059,0,0,0,0.200136
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 25 MARE PLUS 2 ,0.262954,0.250059,0,0,0,0.20513599999999999
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 30 MARE PLUS 1 ,0.267954,0.255059,0,0,0,0.210136
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 4 MARE KIT 2 ,0.241954,0.22905899999999998,0,0,0,0.184136
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 6 MARE KIT 1 ,0.243954,0.231059,0,0,0,0.186136
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00, 8 MARE ZEN 3 ,0.245954,0.233059,0,0,0,0.188136
PENINSULA,3.0TD,IGNIS,2022-07-01 00:00:00,"2,5 MARE KIT 3",0.240454,0.227559,0,0,0,0.182636
PENINSULA,3.0TD,IGNIS,2022-06-01 00:00:00, 10 MARE ZEN 2 ,0,0,0.245367,0.234234,0,0.22670099999999999
PENINSULA,3.0TD,IGNIS,2022-06-01 00:00:00, 15 MARE ZEN 1 ,0,0,0.250367,0.239234,0,0.231701
PENINSULA,3.0TD,IGNIS,2022-06-01 00:00:00, 20 MARE PLUS 3 ,0,0,0.255367,0.244234,0,0.236701
PENINSULA,3.0TD,IGNIS,2022-06-01 00:00:00, 25 MARE PLUS 2 ,0,0,0.260367,0.249234,0,0.241701
PENINSULA,3.0TD,IGNIS,2022-06-01 00:00:00, 30 MARE PLUS 1 ,0,0,0.265367,0.254234,0,0.246701
